Video ID,Title,Comment,language,text_en
M0VPkxJ_dJo,FIFA 20 - Final Preparations,If things go bad against the pros just remember the Tuesday Checklist from the other week - if you get enough people sent off the game is treated as a 3-0 defeat.,en,If things go bad against the pros just remember the Tuesday Checklist from the other week - if you get enough people sent off the game is treated as a 3-0 defeat.
M0VPkxJ_dJo,FIFA 20 - Final Preparations,Lol where the hell did nathan come from???! is he a ghost? lol is the opponent asking rob to try harder lol hahaha... wheres the Rocky montage???? ADRIAN!!!!!,en,Lol where the hell did nathan come from???! is he a ghost? lol is the opponent asking rob to try harder lol hahaha... wheres the Rocky montage???? ADRIAN!!!!!
M0VPkxJ_dJo,FIFA 20 - Final Preparations,Thought this was going to be a longer series/more sessions,en,Thought this was going to be a longer series/more sessions
M0VPkxJ_dJo,FIFA 20 - Final Preparations,FIFAs a buggy game dont you know lol! the odds are stacked against you,en,FIFAs a buggy game dont you know lol! the odds are stacked against you
M0VPkxJ_dJo,FIFA 20 - Final Preparations,How far in advance do you have to press it?? 48:37,en,How far in advance do you have to press it?? 48:37
M0VPkxJ_dJo,FIFA 20 - Final Preparations,Rob taking cues from Oles press conference ahahahaha,en,Rob taking cues from Oles press conference ahahahaha
M0VPkxJ_dJo,FIFA 20 - Final Preparations,Outside Xbox are trying to make good connections to stop any PS5 promotions. Unfortunately they were too late,en,Outside Xbox are trying to make good connections to stop any PS5 promotions. Unfortunately they were too late
M0VPkxJ_dJo,FIFA 20 - Final Preparations,"robs lost his voice lol even before starting!!! ""Ive got him, got him, I've not got him!"" ""Your on..... Your not on!""  XD Rob in the crowd at 3:50",en,"robs lost his voice lol even before starting!!! ""Ive got him, got him, I've not got him!"" ""Your on..... Your not on!""  XD Rob in the crowd at 3:50"
M0VPkxJ_dJo,FIFA 20 - Final Preparations,"Absolutely love these fifa streams, and I'm saying this as someone who NEVER plays sport games or even watches real sport for that matter.",en,"Absolutely love these fifa streams, and I'm saying this as someone who NEVER plays sport games or even watches real sport for that matter."
M0VPkxJ_dJo,FIFA 20 - Final Preparations,"You see, the thing about PlayStation Access is they always try n' walk it in.",en,"You see, the thing about PlayStation Access is they always try n' walk it in."
M0VPkxJ_dJo,FIFA 20 - Final Preparations,Why are you supporting this game?,en,Why are you supporting this game?
M0VPkxJ_dJo,FIFA 20 - Final Preparations,Anyone else getting less calm every time *Rob* says ”calm”,en,Anyone else getting less calm every time *Rob* says ”calm”
M0VPkxJ_dJo,FIFA 20 - Final Preparations,"I don't know much about football and FIFA. But I do know EA. Therefore, surely you can buy a loot box, pass, pack or something that will ensure you beat the pros?",en,"I don't know much about football and FIFA. But I do know EA. Therefore, surely you can buy a loot box, pass, pack or something that will ensure you beat the pros?"
M0VPkxJ_dJo,FIFA 20 - Final Preparations,My moment of fame 46:41 😂,en,My moment of fame 46:41 😂
M0VPkxJ_dJo,FIFA 20 - Final Preparations,"Playing as Liverpool makes it impossible for me to support you guys
But I hope you guys don't get completely destroyed",en,"Playing as Liverpool makes it impossible for me to support you guys
But I hope you guys don't get completely destroyed"
M0VPkxJ_dJo,FIFA 20 - Final Preparations,Ahhh the Rob-Rage(tm) best part of ANY stream with Rob in it...we need a Friday Feature of the top 10 Rob Rages.,en,Ahhh the Rob-Rage(tm) best part of ANY stream with Rob in it...we need a Friday Feature of the top 10 Rob Rages.
M0VPkxJ_dJo,FIFA 20 - Final Preparations,"what are the odds, i got a fiver that says these blokes get trounced",en,"what are the odds, i got a fiver that says these blokes get trounced"
M0VPkxJ_dJo,FIFA 20 - Final Preparations,"This game looks so frustrating, impossible to play some actual football",en,"This game looks so frustrating, impossible to play some actual football"
M0VPkxJ_dJo,FIFA 20 - Final Preparations,"Dave, on the early parts of the video, the times when you can’t make a decision, at least decide to kick the ball AWAY from your goal lol. It doesn’t matter if you don’t see any teammates, the important thing is taking the safe route during those times. Good luck guys!",en,"Dave, on the early parts of the video, the times when you can’t make a decision, at least decide to kick the ball AWAY from your goal lol. It doesn’t matter if you don’t see any teammates, the important thing is taking the safe route during those times. Good luck guys!"
M0VPkxJ_dJo,FIFA 20 - Final Preparations,Catching up after missing the stream because of work. Good luck against the pros guys!!,en,Catching up after missing the stream because of work. Good luck against the pros guys!!
M0VPkxJ_dJo,FIFA 20 - Final Preparations,"Good luck guys, would be a great boon if you beat the pros. Great to see some true teamwork between you guys which isnt often seen. Also, loving the support from Outside Xbox 👍",en,"Good luck guys, would be a great boon if you beat the pros. Great to see some true teamwork between you guys which isnt often seen. Also, loving the support from Outside Xbox 👍"
M0VPkxJ_dJo,FIFA 20 - Final Preparations,"I bet you were ecstatic Rob with Palace's win and push for 4th, especially after watching spurs get humiliated by Brighton. What a crazy season this is gonna be.",en,"I bet you were ecstatic Rob with Palace's win and push for 4th, especially after watching spurs get humiliated by Brighton. What a crazy season this is gonna be."
M0VPkxJ_dJo,FIFA 20 - Final Preparations,"Ah FIFA...
Pure greed is what it is.",en,"Ah FIFA...
Pure greed is what it is."
M0VPkxJ_dJo,FIFA 20 - Final Preparations,do you have your lootboxes ready?,en,do you have your lootboxes ready?
M0VPkxJ_dJo,FIFA 20 - Final Preparations,"I'm no pro player, so I'll refrain from giving specific advices, I just wanted to point a few things out. 
Your attack isn't half bad (you just need to shoot more, instead of trying to pass your way into the net, especially when you're already inside the box), but you really need to practice your defense: try and keep LT pressed when 1 on 1, as your opponents seem to get past you far too easily; by pressing LT you should be able to put some space between yourself and the opposing player, react more quickly, and follow their movements, giving you time to precisely choose when to commit to the tackle.
Also, try not to move the defenders from their position, as this will ruin your team positioning, and often allow the opponent for a chance to break through. This is crucial when playing co-op.",en,"I'm no pro player, so I'll refrain from giving specific advices, I just wanted to point a few things out. 
Your attack isn't half bad (you just need to shoot more, instead of trying to pass your way into the net, especially when you're already inside the box), but you really need to practice your defense: try and keep LT pressed when 1 on 1, as your opponents seem to get past you far too easily; by pressing LT you should be able to put some space between yourself and the opposing player, react more quickly, and follow their movements, giving you time to precisely choose when to commit to the tackle.
Also, try not to move the defenders from their position, as this will ruin your team positioning, and often allow the opponent for a chance to break through. This is crucial when playing co-op."
M0VPkxJ_dJo,FIFA 20 - Final Preparations,YOU GOT EGX IN THE BAG  :),en,YOU GOT EGX IN THE BAG  :)
M0VPkxJ_dJo,FIFA 20 - Final Preparations,Thank you for this!!,en,Thank you for this!!
jgIzm4CmFeo,"FIFA 20 VOLTA STORY MODE, EPISODE 1!! (FIFA 20 STREET MODE)",U got 10 k lets get it and oh yeah keep your promise,en,U got 10 k lets get it and oh yeah keep your promise
jgIzm4CmFeo,"FIFA 20 VOLTA STORY MODE, EPISODE 1!! (FIFA 20 STREET MODE)",WHERE IS THE GAMEBREAKER WE NEED IT@!!!!!,en,WHERE IS THE GAMEBREAKER WE NEED IT@!!!!!
jgIzm4CmFeo,"FIFA 20 VOLTA STORY MODE, EPISODE 1!! (FIFA 20 STREET MODE)",barcé is better than madrid buddy😬,en,barcé is better than madrid buddy😬
jgIzm4CmFeo,"FIFA 20 VOLTA STORY MODE, EPISODE 1!! (FIFA 20 STREET MODE)",Does anybody now how to restart volta,en,Does anybody now how to restart volta
jgIzm4CmFeo,"FIFA 20 VOLTA STORY MODE, EPISODE 1!! (FIFA 20 STREET MODE)","tggggg im waiting for part 2 of volta
who else is waiting",en,"tggggg im waiting for part 2 of volta
who else is waiting"
jgIzm4CmFeo,"FIFA 20 VOLTA STORY MODE, EPISODE 1!! (FIFA 20 STREET MODE)","I hate Ronaldo and
Hate Real Madrid
I love Messi
And Barcelona
If u agree
Make this blue
👇",en,"I hate Ronaldo and
Hate Real Madrid
I love Messi
And Barcelona
If u agree
Make this blue
👇"
jgIzm4CmFeo,"FIFA 20 VOLTA STORY MODE, EPISODE 1!! (FIFA 20 STREET MODE)","great mod , but when conami do this?",en,"great mod , but when conami do this?"
jgIzm4CmFeo,"FIFA 20 VOLTA STORY MODE, EPISODE 1!! (FIFA 20 STREET MODE)",If you're on ps4 I wanna play you🤣,en,If you're on ps4 I wanna play you🤣
jgIzm4CmFeo,"FIFA 20 VOLTA STORY MODE, EPISODE 1!! (FIFA 20 STREET MODE)","TG u r trash man 
my 12 year brother can play better than u",en,"TG u r trash man 
my 12 year brother can play better than u"
jgIzm4CmFeo,"FIFA 20 VOLTA STORY MODE, EPISODE 1!! (FIFA 20 STREET MODE)","1:17:54 *Morgs (Morgz) scored*
1:18:52 *Morgs (Morgz) scored again*",en,"1:17:54 *Morgs (Morgz) scored*
1:18:52 *Morgs (Morgz) scored again*"
jgIzm4CmFeo,"FIFA 20 VOLTA STORY MODE, EPISODE 1!! (FIFA 20 STREET MODE)","I think u should continue with FIFA Volta Typical Gamer, you did well. By the way love your videos man.",en,"I think u should continue with FIFA Volta Typical Gamer, you did well. By the way love your videos man."
jgIzm4CmFeo,"FIFA 20 VOLTA STORY MODE, EPISODE 1!! (FIFA 20 STREET MODE)",Tg really about to go Zidane on pete,en,Tg really about to go Zidane on pete
jgIzm4CmFeo,"FIFA 20 VOLTA STORY MODE, EPISODE 1!! (FIFA 20 STREET MODE)",Tg really about to go Zidane on the guy,en,Tg really about to go Zidane on the guy
jgIzm4CmFeo,"FIFA 20 VOLTA STORY MODE, EPISODE 1!! (FIFA 20 STREET MODE)",The backward kick😂😂,en,The backward kick😂😂
jgIzm4CmFeo,"FIFA 20 VOLTA STORY MODE, EPISODE 1!! (FIFA 20 STREET MODE)",But it it was fun watching,en,But it it was fun watching
jgIzm4CmFeo,"FIFA 20 VOLTA STORY MODE, EPISODE 1!! (FIFA 20 STREET MODE)",You suck at fifa,en,You suck at fifa
jgIzm4CmFeo,"FIFA 20 VOLTA STORY MODE, EPISODE 1!! (FIFA 20 STREET MODE)",Last name of tg is rebelo,en,Last name of tg is rebelo
jgIzm4CmFeo,"FIFA 20 VOLTA STORY MODE, EPISODE 1!! (FIFA 20 STREET MODE)",To reset Volta Football I think you go back to the home screen move onto the Volta Football option and move your right joystick and press new. I think that's how you do it,en,To reset Volta Football I think you go back to the home screen move onto the Volta Football option and move your right joystick and press new. I think that's how you do it
jgIzm4CmFeo,"FIFA 20 VOLTA STORY MODE, EPISODE 1!! (FIFA 20 STREET MODE)",Omgg vinicius junior in voltaaa!!!! Omg hes with real madrid i know him because im from england i know all footballers,en,Omgg vinicius junior in voltaaa!!!! Omg hes with real madrid i know him because im from england i know all footballers
jgIzm4CmFeo,"FIFA 20 VOLTA STORY MODE, EPISODE 1!! (FIFA 20 STREET MODE)","10K likes , its coming back :o",en,"10K likes , its coming back :o"
jgIzm4CmFeo,"FIFA 20 VOLTA STORY MODE, EPISODE 1!! (FIFA 20 STREET MODE)",Shout out troopz from aftv,en,Shout out troopz from aftv
jgIzm4CmFeo,"FIFA 20 VOLTA STORY MODE, EPISODE 1!! (FIFA 20 STREET MODE)",Like you’re playing a certified game made by an official cooperation so makes no sense of YouTube places this as copyright,en,Like you’re playing a certified game made by an official cooperation so makes no sense of YouTube places this as copyright
jgIzm4CmFeo,"FIFA 20 VOLTA STORY MODE, EPISODE 1!! (FIFA 20 STREET MODE)",Like the music is apart of the game how is that copyright,en,Like the music is apart of the game how is that copyright
jgIzm4CmFeo,"FIFA 20 VOLTA STORY MODE, EPISODE 1!! (FIFA 20 STREET MODE)",Good one peter pan,en,Good one peter pan
jgIzm4CmFeo,"FIFA 20 VOLTA STORY MODE, EPISODE 1!! (FIFA 20 STREET MODE)",I did the same thing with my character in Volta,en,I did the same thing with my character in Volta
jgIzm4CmFeo,"FIFA 20 VOLTA STORY MODE, EPISODE 1!! (FIFA 20 STREET MODE)",He's not gonna play this game again,en,He's not gonna play this game again
jgIzm4CmFeo,"FIFA 20 VOLTA STORY MODE, EPISODE 1!! (FIFA 20 STREET MODE)",Get this to 10k likes,en,Get this to 10k likes
jgIzm4CmFeo,"FIFA 20 VOLTA STORY MODE, EPISODE 1!! (FIFA 20 STREET MODE)",Play ultimate team,en,Play ultimate team
jgIzm4CmFeo,"FIFA 20 VOLTA STORY MODE, EPISODE 1!! (FIFA 20 STREET MODE)",Can I play this Volta offline? Planning to buy fifa 20 but I don't have an internet connection,en,Can I play this Volta offline? Planning to buy fifa 20 but I don't have an internet connection
jgIzm4CmFeo,"FIFA 20 VOLTA STORY MODE, EPISODE 1!! (FIFA 20 STREET MODE)",And some how this vid is montized,en,And some how this vid is montized
jgIzm4CmFeo,"FIFA 20 VOLTA STORY MODE, EPISODE 1!! (FIFA 20 STREET MODE)",I hope to collect 1000 subscribers in my channel 😊❤💗,en,I hope to collect 1000 subscribers in my channel 😊❤💗
jgIzm4CmFeo,"FIFA 20 VOLTA STORY MODE, EPISODE 1!! (FIFA 20 STREET MODE)",Keep playing it TG.,en,Keep playing it TG.
jgIzm4CmFeo,"FIFA 20 VOLTA STORY MODE, EPISODE 1!! (FIFA 20 STREET MODE)",Wait your player white but his info says he Portuguese? I would change that info to be American or something,en,Wait your player white but his info says he Portuguese? I would change that info to be American or something
jgIzm4CmFeo,"FIFA 20 VOLTA STORY MODE, EPISODE 1!! (FIFA 20 STREET MODE)","Dude after seeing u play
NO CHICK WOULD BE ON YOUR TEAM",en,"Dude after seeing u play
NO CHICK WOULD BE ON YOUR TEAM"
jgIzm4CmFeo,"FIFA 20 VOLTA STORY MODE, EPISODE 1!! (FIFA 20 STREET MODE)",How do you play with real teams? Like Real Madrid man united?,en,How do you play with real teams? Like Real Madrid man united?
jgIzm4CmFeo,"FIFA 20 VOLTA STORY MODE, EPISODE 1!! (FIFA 20 STREET MODE)",I started watching you for 2 years and I love your series,en,I started watching you for 2 years and I love your series
jgIzm4CmFeo,"FIFA 20 VOLTA STORY MODE, EPISODE 1!! (FIFA 20 STREET MODE)",Mans is way too funny,en,Mans is way too funny
jgIzm4CmFeo,"FIFA 20 VOLTA STORY MODE, EPISODE 1!! (FIFA 20 STREET MODE)",i also forgot to do it aswell,en,i also forgot to do it aswell
jgIzm4CmFeo,"FIFA 20 VOLTA STORY MODE, EPISODE 1!! (FIFA 20 STREET MODE)",I am wiht you bacon4life,en,I am wiht you bacon4life
jgIzm4CmFeo,"FIFA 20 VOLTA STORY MODE, EPISODE 1!! (FIFA 20 STREET MODE)","Why exactly is the girl playing in both teams i dont get it. She plays in every team in my carrer. Is it only  a bug or some kind of a  ""dark twin tale""",en,"Why exactly is the girl playing in both teams i dont get it. She plays in every team in my carrer. Is it only  a bug or some kind of a  ""dark twin tale"""
jgIzm4CmFeo,"FIFA 20 VOLTA STORY MODE, EPISODE 1!! (FIFA 20 STREET MODE)",you pressed R3,en,you pressed R3
jgIzm4CmFeo,"FIFA 20 VOLTA STORY MODE, EPISODE 1!! (FIFA 20 STREET MODE)",Please continue this series it’s so fun I love soccer ⚽️,en,Please continue this series it’s so fun I love soccer ⚽️
jgIzm4CmFeo,"FIFA 20 VOLTA STORY MODE, EPISODE 1!! (FIFA 20 STREET MODE)",Please continue this,en,Please continue this
jgIzm4CmFeo,"FIFA 20 VOLTA STORY MODE, EPISODE 1!! (FIFA 20 STREET MODE)","5:20 did i see that right? fc b as a rival, it's on now tg",en,"5:20 did i see that right? fc b as a rival, it's on now tg"
jgIzm4CmFeo,"FIFA 20 VOLTA STORY MODE, EPISODE 1!! (FIFA 20 STREET MODE)",you should do a career,en,you should do a career
jgIzm4CmFeo,"FIFA 20 VOLTA STORY MODE, EPISODE 1!! (FIFA 20 STREET MODE)",This guy is too funny,en,This guy is too funny
jgIzm4CmFeo,"FIFA 20 VOLTA STORY MODE, EPISODE 1!! (FIFA 20 STREET MODE)",Does anybody know how to turn off the commentary for Volta football? I lowered the commentary volume all the way down but he is still talking.,en,Does anybody know how to turn off the commentary for Volta football? I lowered the commentary volume all the way down but he is still talking.
jgIzm4CmFeo,"FIFA 20 VOLTA STORY MODE, EPISODE 1!! (FIFA 20 STREET MODE)",Play some more of this bro,en,Play some more of this bro
jgIzm4CmFeo,"FIFA 20 VOLTA STORY MODE, EPISODE 1!! (FIFA 20 STREET MODE)",Yo,en,Yo
jgIzm4CmFeo,"FIFA 20 VOLTA STORY MODE, EPISODE 1!! (FIFA 20 STREET MODE)","pete wears the same t shirt every day lol
\",en,"pete wears the same t shirt every day lol
\"
jgIzm4CmFeo,"FIFA 20 VOLTA STORY MODE, EPISODE 1!! (FIFA 20 STREET MODE)",Wheres NBA2020,en,Wheres NBA2020
jgIzm4CmFeo,"FIFA 20 VOLTA STORY MODE, EPISODE 1!! (FIFA 20 STREET MODE)",have you played fifa 19,en,have you played fifa 19
jgIzm4CmFeo,"FIFA 20 VOLTA STORY MODE, EPISODE 1!! (FIFA 20 STREET MODE)","44:19 What sound does an owl make?
Tg:",en,"44:19 What sound does an owl make?
Tg:"
jgIzm4CmFeo,"FIFA 20 VOLTA STORY MODE, EPISODE 1!! (FIFA 20 STREET MODE)",You are my favorite YouTube,en,You are my favorite YouTube
jgIzm4CmFeo,"FIFA 20 VOLTA STORY MODE, EPISODE 1!! (FIFA 20 STREET MODE)",dead by daylight is better than fifa 20,en,dead by daylight is better than fifa 20
jgIzm4CmFeo,"FIFA 20 VOLTA STORY MODE, EPISODE 1!! (FIFA 20 STREET MODE)",41:02 is that a naruto reference,en,41:02 is that a naruto reference
jgIzm4CmFeo,"FIFA 20 VOLTA STORY MODE, EPISODE 1!! (FIFA 20 STREET MODE)",Oh my goodness u don’t know Vinicius JR,en,Oh my goodness u don’t know Vinicius JR
jgIzm4CmFeo,"FIFA 20 VOLTA STORY MODE, EPISODE 1!! (FIFA 20 STREET MODE)",Do more of these epidodes,en,Do more of these epidodes
jgIzm4CmFeo,"FIFA 20 VOLTA STORY MODE, EPISODE 1!! (FIFA 20 STREET MODE)",i wish it was on switch,en,i wish it was on switch
jgIzm4CmFeo,"FIFA 20 VOLTA STORY MODE, EPISODE 1!! (FIFA 20 STREET MODE)",You are the best gamer,en,You are the best gamer
jgIzm4CmFeo,"FIFA 20 VOLTA STORY MODE, EPISODE 1!! (FIFA 20 STREET MODE)","TG its been a while since you haven't uploaded fifa games
i've been watching you since Fifa 18 or fifa 17 i think with the Alex hunter 
the journey but pls keep uploading fifa games they are AMAZING",en,"TG its been a while since you haven't uploaded fifa games
i've been watching you since Fifa 18 or fifa 17 i think with the Alex hunter 
the journey but pls keep uploading fifa games they are AMAZING"
jgIzm4CmFeo,"FIFA 20 VOLTA STORY MODE, EPISODE 1!! (FIFA 20 STREET MODE)","Dont ever say ""init"" again you grey ting🤦🏽‍♂️",en,"Dont ever say ""init"" again you grey ting🤦🏽‍♂️"
jgIzm4CmFeo,"FIFA 20 VOLTA STORY MODE, EPISODE 1!! (FIFA 20 STREET MODE)",Does anyone else here play soccer??⚽️,en,Does anyone else here play soccer??⚽️
jgIzm4CmFeo,"FIFA 20 VOLTA STORY MODE, EPISODE 1!! (FIFA 20 STREET MODE)",Play this game more!!!,en,Play this game more!!!
jgIzm4CmFeo,"FIFA 20 VOLTA STORY MODE, EPISODE 1!! (FIFA 20 STREET MODE)","""Team OctoPssy"" lmao XD",en,"""Team OctoPssy"" lmao XD"
jgIzm4CmFeo,"FIFA 20 VOLTA STORY MODE, EPISODE 1!! (FIFA 20 STREET MODE)",this is so entertaining pleas do more,en,this is so entertaining pleas do more
jgIzm4CmFeo,"FIFA 20 VOLTA STORY MODE, EPISODE 1!! (FIFA 20 STREET MODE)",@TypicalGamer you are so funny dude😄. Awesome videos,en,@TypicalGamer you are so funny dude😄. Awesome videos
jgIzm4CmFeo,"FIFA 20 VOLTA STORY MODE, EPISODE 1!! (FIFA 20 STREET MODE)",You’re one ugly man,en,You’re one ugly man
jgIzm4CmFeo,"FIFA 20 VOLTA STORY MODE, EPISODE 1!! (FIFA 20 STREET MODE)",Pls do a career mode a manager one tho,en,Pls do a career mode a manager one tho
jgIzm4CmFeo,"FIFA 20 VOLTA STORY MODE, EPISODE 1!! (FIFA 20 STREET MODE)",Hate to say it my friend but you are pretty bad at fifa 😂😂,en,Hate to say it my friend but you are pretty bad at fifa 😂😂
jgIzm4CmFeo,"FIFA 20 VOLTA STORY MODE, EPISODE 1!! (FIFA 20 STREET MODE)",Are you Portuguese? just because the away you say football?,en,Are you Portuguese? just because the away you say football?
jgIzm4CmFeo,"FIFA 20 VOLTA STORY MODE, EPISODE 1!! (FIFA 20 STREET MODE)","I can easily cross you dude. Dont try being better than me. You dont have to shout. Jesus christ, you a kid? Ya you are...",en,"I can easily cross you dude. Dont try being better than me. You dont have to shout. Jesus christ, you a kid? Ya you are..."
jgIzm4CmFeo,"FIFA 20 VOLTA STORY MODE, EPISODE 1!! (FIFA 20 STREET MODE)",Play more,en,Play more
jgIzm4CmFeo,"FIFA 20 VOLTA STORY MODE, EPISODE 1!! (FIFA 20 STREET MODE)",Epic as usual. We are trying to grow - too - it's tough yet fun. --Not Mr.Beast,en,Epic as usual. We are trying to grow - too - it's tough yet fun. --Not Mr.Beast
jgIzm4CmFeo,"FIFA 20 VOLTA STORY MODE, EPISODE 1!! (FIFA 20 STREET MODE)","51:16
You 'll thank me later.",en,"51:16
You 'll thank me later."
jgIzm4CmFeo,"FIFA 20 VOLTA STORY MODE, EPISODE 1!! (FIFA 20 STREET MODE)","This is not fifa street, i hate it",en,"This is not fifa street, i hate it"
jgIzm4CmFeo,"FIFA 20 VOLTA STORY MODE, EPISODE 1!! (FIFA 20 STREET MODE)",I play soccer,en,I play soccer
jgIzm4CmFeo,"FIFA 20 VOLTA STORY MODE, EPISODE 1!! (FIFA 20 STREET MODE)",Play Minecraft,en,Play Minecraft
jgIzm4CmFeo,"FIFA 20 VOLTA STORY MODE, EPISODE 1!! (FIFA 20 STREET MODE)","TG,Vinicius jr is from Real Madrid",en,"TG,Vinicius jr is from Real Madrid"
jgIzm4CmFeo,"FIFA 20 VOLTA STORY MODE, EPISODE 1!! (FIFA 20 STREET MODE)",Thank u so much TG I love playing fifa and I love watching you.,en,Thank u so much TG I love playing fifa and I love watching you.
jgIzm4CmFeo,"FIFA 20 VOLTA STORY MODE, EPISODE 1!! (FIFA 20 STREET MODE)",Who else wants to see more GTA V mods,en,Who else wants to see more GTA V mods
jgIzm4CmFeo,"FIFA 20 VOLTA STORY MODE, EPISODE 1!! (FIFA 20 STREET MODE)",Man of medan,en,Man of medan
jgIzm4CmFeo,"FIFA 20 VOLTA STORY MODE, EPISODE 1!! (FIFA 20 STREET MODE)","Tg: NO STOP PLAYING MUSIC IM GONNA GET IN TROUBLE!! 

Me: welcome to fifa 😂😂",en,"Tg: NO STOP PLAYING MUSIC IM GONNA GET IN TROUBLE!! 

Me: welcome to fifa 😂😂"
jgIzm4CmFeo,"FIFA 20 VOLTA STORY MODE, EPISODE 1!! (FIFA 20 STREET MODE)",keep doing fifa try ultimate team series too,en,keep doing fifa try ultimate team series too
jgIzm4CmFeo,"FIFA 20 VOLTA STORY MODE, EPISODE 1!! (FIFA 20 STREET MODE)",Please play gr breakpoint beta,en,Please play gr breakpoint beta
jgIzm4CmFeo,"FIFA 20 VOLTA STORY MODE, EPISODE 1!! (FIFA 20 STREET MODE)",Please make this a series,en,Please make this a series
jgIzm4CmFeo,"FIFA 20 VOLTA STORY MODE, EPISODE 1!! (FIFA 20 STREET MODE)",Please do more of fifa 20,en,Please do more of fifa 20
jgIzm4CmFeo,"FIFA 20 VOLTA STORY MODE, EPISODE 1!! (FIFA 20 STREET MODE)",Petition for TG to start an untimate team,en,Petition for TG to start an untimate team
jgIzm4CmFeo,"FIFA 20 VOLTA STORY MODE, EPISODE 1!! (FIFA 20 STREET MODE)",1:00:48 what's the title of the music?,en,1:00:48 what's the title of the music?
jgIzm4CmFeo,"FIFA 20 VOLTA STORY MODE, EPISODE 1!! (FIFA 20 STREET MODE)",Octopssy in the chat,en,Octopssy in the chat
jgIzm4CmFeo,"FIFA 20 VOLTA STORY MODE, EPISODE 1!! (FIFA 20 STREET MODE)",Yess fifa! Thank you!,en,Yess fifa! Thank you!
jgIzm4CmFeo,"FIFA 20 VOLTA STORY MODE, EPISODE 1!! (FIFA 20 STREET MODE)","Thanks for playing football TG

Vinicius JR is a real Madrid player and he is 19 yrs old",en,"Thanks for playing football TG

Vinicius JR is a real Madrid player and he is 19 yrs old"
jgIzm4CmFeo,"FIFA 20 VOLTA STORY MODE, EPISODE 1!! (FIFA 20 STREET MODE)",A game about one of the biggest TAXE THIEVES OF THE WORLD!!!,en,A game about one of the biggest TAXE THIEVES OF THE WORLD!!!
jgIzm4CmFeo,"FIFA 20 VOLTA STORY MODE, EPISODE 1!! (FIFA 20 STREET MODE)",As a hard core fifa player watching this is kinda bad but you tried,en,As a hard core fifa player watching this is kinda bad but you tried
jgIzm4CmFeo,"FIFA 20 VOLTA STORY MODE, EPISODE 1!! (FIFA 20 STREET MODE)",Like that step over,en,Like that step over
jgIzm4CmFeo,"FIFA 20 VOLTA STORY MODE, EPISODE 1!! (FIFA 20 STREET MODE)",Thanks for calling it FOOTBALL,en,Thanks for calling it FOOTBALL
jgIzm4CmFeo,"FIFA 20 VOLTA STORY MODE, EPISODE 1!! (FIFA 20 STREET MODE)",I thought everybody calls it soccer,en,I thought everybody calls it soccer
jgIzm4CmFeo,"FIFA 20 VOLTA STORY MODE, EPISODE 1!! (FIFA 20 STREET MODE)",TG you said the vinicius name right,en,TG you said the vinicius name right
jgIzm4CmFeo,"FIFA 20 VOLTA STORY MODE, EPISODE 1!! (FIFA 20 STREET MODE)",I love u Tg but FIFA AND EA IS WACK,en,I love u Tg but FIFA AND EA IS WACK
jgIzm4CmFeo,"FIFA 20 VOLTA STORY MODE, EPISODE 1!! (FIFA 20 STREET MODE)",Love to see u having fun on Fifa,en,Love to see u having fun on Fifa
jgIzm4CmFeo,"FIFA 20 VOLTA STORY MODE, EPISODE 1!! (FIFA 20 STREET MODE)",Tg plays volta sooo wrong 😂 no skill he just shoots 🤦🏻‍♂️,en,Tg plays volta sooo wrong 😂 no skill he just shoots 🤦🏻‍♂️
jgIzm4CmFeo,"FIFA 20 VOLTA STORY MODE, EPISODE 1!! (FIFA 20 STREET MODE)",TG please 🙏 try to finish this series,en,TG please 🙏 try to finish this series
jgIzm4CmFeo,"FIFA 20 VOLTA STORY MODE, EPISODE 1!! (FIFA 20 STREET MODE)",YES! FINALLY UNDERSTANDING THE BEAUTIFUL GAME!,en,YES! FINALLY UNDERSTANDING THE BEAUTIFUL GAME!
jgIzm4CmFeo,"FIFA 20 VOLTA STORY MODE, EPISODE 1!! (FIFA 20 STREET MODE)",I did not thing you will ever make a FIFA gameplay. I'm suprised,en,I did not thing you will ever make a FIFA gameplay. I'm suprised
jgIzm4CmFeo,"FIFA 20 VOLTA STORY MODE, EPISODE 1!! (FIFA 20 STREET MODE)",You know future fight game,en,You know future fight game
jgIzm4CmFeo,"FIFA 20 VOLTA STORY MODE, EPISODE 1!! (FIFA 20 STREET MODE)",Please  play  more of  this game,en,Please  play  more of  this game
jgIzm4CmFeo,"FIFA 20 VOLTA STORY MODE, EPISODE 1!! (FIFA 20 STREET MODE)",I'm so surprised that TG made a Fifa video,en,I'm so surprised that TG made a Fifa video
jgIzm4CmFeo,"FIFA 20 VOLTA STORY MODE, EPISODE 1!! (FIFA 20 STREET MODE)",Hate fifa just dont play it anymore,en,Hate fifa just dont play it anymore
jgIzm4CmFeo,"FIFA 20 VOLTA STORY MODE, EPISODE 1!! (FIFA 20 STREET MODE)",Safe to say the subscribers don’t want Fortnite,en,Safe to say the subscribers don’t want Fortnite
jgIzm4CmFeo,"FIFA 20 VOLTA STORY MODE, EPISODE 1!! (FIFA 20 STREET MODE)",best video keep it up watch from the start and i will keep watching and till the end leave a like,en,best video keep it up watch from the start and i will keep watching and till the end leave a like
jgIzm4CmFeo,"FIFA 20 VOLTA STORY MODE, EPISODE 1!! (FIFA 20 STREET MODE)",Where's NBA?,en,Where's NBA?
